term,label
vegetable production,AV
vegetable productivity,AV
vegetable root,AV
vegetable rotations,AV
vegetable spinach,AV
vegetative mulches,AV
vermicompost application,AV
vermifertilizer,AV
vigna radiata,AV
vigna subterranea,AV
vigna unguiculata,AV
vine growth,AV
viticulture,AV
walnut plantation,AV
waste characterization,AV
waterlogged paddy,AV
weed mulch,AV
wheat crop,AV
wheat cultivation,AV
wheat growth,AV
wheat production,AV
wheat productivity,AV
wheat rotation,AV
wheat yield,AV
wheat maize,AV
wheat peanut,AV
winter canola,AV
winter cucumber,AV
winter maize,AV
winter sorghum,AV
winter tomato,AV
winter triticale,AV
winter wheat,AV
yam yield,AV
yellow yam,AV
Aerated Membrane Bioreactor,TM+
aerated membrane bioreactor,TM+
aeration membrane bioreactors,TM+
Aerobic biodegradation,TM+
aerobic biodegradative,TM+
biodegradation under aerobic,TM+
biodegradation Aerobic,TM+
aerobically composting,TM+
composted under aerobic,TM+
aerobic composting,TM+
Aerobic manure composting,TM+
aerobic activated composting,TM+
composted by aerobic,TM+
composting under aerobic,TM+
aerobic ) composting,TM+
Aerobic compost,TM+
Aerobically composted,TM+
Aerobic Mesophilic Composting,TM+
composting Aerobic,TM+
"composting , aerobic",TM+
aerobic '' composting,TM+
aerobically composted,TM+
Composting Inefficient aerobic,TM+
composting in aerobic,TM+
aerobic heap composting,TM+
composting . Aerobic,TM+
Aerobic composting,TM+
compost Aerobic,TM+
aerobic surface composting,TM+
compost under aerobic,TM+
aerobically treated compost,TM+
Aerobic Composting,TM+
aerobic static composting,TM+
aerobic thermophilic composting,TM+
composts ( aerobic,TM+
aerobically digested,TM+
Aerobic Digester,TM+
Digested Residue Aerobic,TM+
aerobic sludge digestion,TM+
digestion . Aerobic,TM+
aerobic wet digestion,TM+
digestion followed aerobic,TM+
"digestion , aerobic",TM+
aerobic digestion,TM+
aerobic digestates,TM+
aerobically fermented,TM+
reactor under aerobic,TM+
reactors under aerobic,TM+
aerobic reactors,TM+
aerobic granular reactors,TM+
aerobic composting reactor,TM+
aerobic granular reactor,TM+
algal biofuels,TM+
Algal biofuel,TM+
Algal biofuels,TM+
algal based biofuel,TM+
biofuels from algal,TM+
reactor with algal,TM+
Algal batch reactor,TM+
algal batch reactor,TM+
reactors for algal,TM+
reactor . Algal,TM+
bioethanol as alternative,TM+
alternative biotechnologies Bioethanol,TM+
Alternative Bioethanol,TM+
anaerobic sequencing batch,TM+
Anaerobic Sequencing Batch,TM+
Anaerobic batches,TM+
Anaerobic batch,TM+
batch mode anaerobic,TM+
batch thermophilic anaerobic,TM+
Batch Mesophilic Anaerobic,TM+
batch anaerobic,TM+
anaerobic mesophilic batch,TM+
Batch mesophilic anaerobic,TM+
Batch anaerobic,TM+
anaerobic biodegradation,TM+
Biodegradation of anaerobic,TM+
Anaerobic Biodegradability,TM+
Anaerobic biodegradability,TM+
Anaerobic biodegradation,TM+
Biogas from anaerobic,TM+
biogas using anaerobic,TM+
biogas via anaerobic,TM+
anaerobic digestion Biogas,TM+
biogas through anaerobic,TM+
Biogas from Anaerobic,TM+
biogas anaerobic,TM+
biogas by anaerobic,TM+
Anaerobic digestion biogas,TM+
biogas recovery Anaerobic,TM+
biogas production Anaerobic,TM+
anaerobic digestion biogas,TM+
biogas and anaerobic,TM+
anaerobic digesters Biogas,TM+
Biogas Production Anaerobic,TM+
biogas harvesting Anaerobic,TM+
biogas . Anaerobic,TM+
biogas Upflow anaerobic,TM+
biogas ( anaerobic,TM+
Biogas Anaerobic,TM+
biogas Anaerobic,TM+
anaerobically digested biogas,TM+
anaerobic membrane bioreactors,TM+
anaerobic bioreactors,TM+
anaerobic series bioreactors,TM+
"bioreactors , Anaerobic",TM+
anaerobic membrane bioreactor,TM+
"Composting , anaerobic",TM+
Composting of Anaerobic,TM+
"composting , anaerobic",TM+
anaerobically treated compost,TM+
composted and anaerobically,TM+
composting or anaerobic,TM+
anaerobic EFB composting,TM+
anaerobic ) composting,TM+
Composting and anaerobic,TM+
compost and anaerobically,TM+
composting of anaerobic,TM+
composting . Anaerobic,TM+
"compost , anaerobic",TM+
Anaerobic composting,TM+
composting and anaerobic,TM+
composting Anaerobic,TM+
composting of anaerobically,TM+
Composting and Anaerobic,TM+
compost using anaerobic,TM+
anaerobic composting,TM+
composted anaerobically,TM+
anaerobic digestate composting,TM+
anaerobic composts,TM+
composting ( anaerobic,TM+
anaerobic sludge digestion,TM+
"digestion , anaerobic",TM+
digester The anaerobic,TM+
digestion wastewater Anaerobic,TM+
anaerobic biogas digester,TM+
digestibility for anaerobic,TM+
Anaerobic Digestion,TM+
Anaerobic Treatment Digestion,TM+
digesters The anaerobic,TM+
Anaerobic Digestate,TM+
Anaerobic Digester,TM+
anaerobic wet digestion,TM+
Digestate from anaerobic,TM+
Anaerobic Liquid Digestate,TM+
anaerobic biogas digesters,TM+
digestion Anaerobic,TM+
anaerobic digested,TM+
digested by anaerobic,TM+
Anaerobic digested,TM+
anaerobic tubular digester,TM+
anaerobic digesters,TM+
digesting anaerobic,TM+
digestate Anaerobic,TM+
digestibility during anaerobic,TM+
anaerobic batch digester,TM+
Anaerobic digestions,TM+
anaerobic fiber digesting,TM+
digesters Anaerobic,TM+
anaerobic dry digestion,TM+
digester for anaerobic,TM+
Anaerobic digester,TM+
anaerobic digestibility,TM+
anaerobic methane digested,TM+
anaerobic digestion,TM+
anaerobic plant digestate,TM+
anaerobic digestates,TM+
Anaerobically digested,TM+
anaerobic liquid digestate,TM+
digesters . Anaerobic,TM+
digested in anaerobic,TM+
Anaerobic digestion,TM+
Anaerobic Digestates,TM+
digester involves anaerobic,TM+
Anaerobic digestate,TM+
anaerobic digestate,TM+
Digestate from Anaerobic,TM+
anaerobically digested,TM+
digestion Implementing anaerobic,TM+
digestate stability Anaerobic,TM+
digestate composting Anaerobic,TM+
anaerobic digestions,TM+
Digestion System Anaerobic,TM+
digestate from anaerobic,TM+
digestibility in anaerobic,TM+
digestate from anaerobically,TM+
anaerobic solid digestates,TM+
Anaerobically Digested,TM+
Digestate : Anaerobic,TM+
anaerobically co digested,TM+
Anaerobic Digested,TM+
anaerobic co digestion,TM+
digested anaerobically,TM+
digester Anaerobic,TM+
digestate . Anaerobic,TM+
digestates from anaerobic,TM+
digestate application Anaerobic,TM+
anaerobic digester,TM+
fermented under anaerobic,TM+
fermented by anaerobic,TM+
Anaerobic Fermentation,TM+
anaerobic acidification fermentation,TM+
Anaerobic dark fermentation,TM+
anaerobically fermented,TM+
fermentation by anaerobic,TM+
"fermentation , anaerobic",TM+
anaerobic hydrogenogenic fermentation,TM+
anaerobic bacterial fermentative,TM+
anaerobic dry fermentation,TM+
anaerobic dark fermentation,TM+
fermentation were anaerobically,TM+
fermented anaerobically,TM+
fermentation or anaerobic,TM+
fermentation Anaerobic,TM+
anaerobic fermentative,TM+
fermentation and anaerobic,TM+
fermentation in anaerobic,TM+
anaerobic FW fermentation,TM+
Anaerobic fermentation,TM+
anaerobic biohythane fermentation,TM+
Anaerobic Methane,TM+
methane via anaerobic,TM+
methane yield Anaerobic,TM+
methane under anaerobic,TM+
methane by anaerobic,TM+
Methane Production Anaerobic,TM+
methane co-production Anaerobic,TM+
methane in anaerobic,TM+
methane anaerobic,TM+
methane production Anaerobic,TM+
methane through anaerobic,TM+
Pilot scale anaerobic,TM+
pilot anaerobic,TM+
pilot scale anaerobic,TM+
Anaerobic pilot,TM+
Batch,TM+
batches,TM+
batched,TM+
Batch biohydrogen,TM+
Batch Bioreactor,TM+
bioreactor under batch,TM+
batch mode bioreactors,TM+
Batch bioreactor,TM+
digested under batch,TM+
digestate . Batch,TM+
digestion ( batch,TM+
batch anaerobic digester,TM+
digestion . Batch,TM+
digestion in batch,TM+
batch type digesters,TM+
batch digestion,TM+
batch anaerobic digesters,TM+
Batch digestion,TM+
batch anaerobic digestion,TM+
Batch anaerobic digestion,TM+
batch digesters,TM+
digestion during batch,TM+
Batch desorption experiments,TM+
Batch production experiments,TM+
batch leaching experiment,TM+
experiment Batch,TM+
batch reactor experiments,TM+
batch experiments,TM+
batch assay experiments,TM+
batch distillation experiment,TM+
batch AD experiments,TM+
experimented under batch,TM+
batch anaerobic experiments,TM+
Batch experiments,TM+
batch SSAD experiments,TM+
Batch experiment,TM+
batch sorption experiments,TM+
Batch fermentation experiments,TM+
batch adsorption experiments,TM+
batch fermentation experiments,TM+
batch reactors fed,TM+
batch digester fed,TM+
batch reactor fed,TM+
batch and fed,TM+
Batch Feeding,TM+
Batch feeding,TM+
fed batch,TM+
Batch fermentation,TM+
fermentation batches,TM+
fermentation Batch,TM+
batch coculture fermentation,TM+
fermentation batch,TM+
batch methane fermentation,TM+
fermentation in batch,TM+
batch process fermentation,TM+
Batch Fermentation,TM+
Batch dark fermentation,TM+
Batch fermentations,TM+
batch fermentations,TM+
batch hydrogenogenic fermentation,TM+
batch fermenters,TM+
Batch ethanol fermentation,TM+
batch ethanol fermentation,TM+
fermentations in batch,TM+
batches ethanol fermentation,TM+
batch methanization,TM+
methane by batch,TM+
batch wise photobioreactor,TM+
photobioreactor under batch,TM+
batch membrane photobioreactor,TM+
batch AD processes,TM+
batch anaerobic process,TM+
process in batch,TM+
batch reactor process,TM+
batch fermentation process,TM+
process . Batch,TM+
batch TAD process,TM+
Batch process,TM+
process from batch,TM+
processes using batch,TM+
batch coculture process,TM+
batch reactors,TM+
Batch Biofilm Reactor,TM+
reactors : Batch,TM+
Batch Reactor,TM+
batch biofilm reactor,TM+
Batch tests,TM+
tested in batch,TM+
batch adsorption tests,TM+
batch equilibrium tests,TM+
batch co-digestion tests,TM+
Batch test,TM+
batch test,TM+
test batches,TM+
bed gasifier bioreactor,TM+
bed membrane bioreactor,TM+
bed gasifier Digestate,TM+
bed pyrolysis reactor,TM+
bed reactors,TM+
bed biofilm reactor,TM+
Bed Reactor,TM+
reactor bed,TM+
compost by bio,TM+
bio compost,TM+
bio composted,TM+
bio enriched compost,TM+
composting for bioconversion,TM+
biodigestibility,TM+
biodigestion,TM+
Biodigestion,TM+
biodigested,TM+
biodigesters,TM+
Biodigester,TM+
BIODIGESTER,TM+
Biodigester effluent,TM+
Biodrying Process,TM+
generate bioelectricity,TM+
production of bioelectricity,TM+
bioelectricity ) production,TM+
energy and bio,TM+
Bioenergy Bioprocessing,TM+
generation bioenergy,TM+
Generation of bioenergy,TM+
generalization Bioenergy,TM+
generate renewable bioenergies,TM+
generation of bioenergy,TM+
generate bioenergy,TM+
Bioenergy production,TM+
production of bioenergy,TM+
bioenergy productions,TM+
bioenergy products,TM+
bioenergy energy production,TM+
production and bioenergy,TM+
bioenergy product,TM+
production with bioenergy,TM+
ethanol The bio,TM+
fermentation to bioethanol,TM+
fermenter for bioethanol,TM+
bioethanol fermenter,TM+
fermentation Bioethanol,TM+
fermentation into bioethanol,TM+
Fermentation to Bioethanol,TM+
bioethanol during fermentation,TM+
fermentation for bioethanol,TM+
Bioethanol Fermentation,TM+
fermentative bioethanol,TM+
fermentation . Bioethanol,TM+
fermentation and bioethanol,TM+
yield of bioethanol,TM+
bioethanol conversion yield,TM+
Bioethanol yield,TM+
yield bioethanol,TM+
bioethanol production yield,TM+
bioethanol yields,TM+
biofuel productivities,TM+
Biofuels production,TM+
products including biofuels,TM+
productivity and biofuel,TM+
biofuels production,TM+
Biofuel Production,TM+
Biofuels Production,TM+
Production of biofuels,TM+
products and biofuels,TM+
production through biofuels,TM+
production systems Biofuels,TM+
Biofuel Productivity,TM+
biofuel its production,TM+
Production of Biofuel,TM+
production of biofuel,TM+
production and biofuel,TM+
biofuel productivity,TM+
Biofuels : Production,TM+
production of biofuels,TM+
biofuel productions,TM+
products like biofuels,TM+
Production for Biofuels,TM+
"production , biofuel",TM+
Biofuel production,TM+
generation of biogas,TM+
generated biogas,TM+
generating more biogas,TM+
"Generally , biogas",TM+
generates biogas,TM+
biogas production generated,TM+
biogas to generate,TM+
biogas electricity generation,TM+
Generation of biogas,TM+
Biogas generated,TM+
generate renewable biogas,TM+
generating biogas,TM+
generate sufficient biogas,TM+
biogas was generated,TM+
generate biogas,TM+
Generation of Biogas,TM+
generate higher biogas,TM+
Biogas generation,TM+
biogas is generated,TM+
biogas could generate,TM+
generation using biogas,TM+
generation from biogas,TM+
"generation , biogas",TM+
biogas generated,TM+
generated using biogas,TM+
generation utilizing biogas,TM+
Biogas Generation,TM+
biogas production yields,TM+
biogas ) yield,TM+
biogas ( yield,TM+
yield of biogas,TM+
yield . Biogas,TM+
biogas production yield,TM+
biogas yields,TM+
yields biogas,TM+
yields of biogas,TM+
"yield , biogas",TM+
Biogas yields,TM+
Biogas yield,TM+
Biogas production yields,TM+
generate biohydrogen,TM+
biohydrogen production yield,TM+
yield . Biohydrogen,TM+
yield of biohydrogen,TM+
yields of biohydrogen,TM+
Biomass based energy,TM+
energy from biomass,TM+
energy using biomass,TM+
energy of biomass,TM+
Biomass Energy,TM+
Energy from biomass,TM+
energy biomass,TM+
Energy Source Biomass,TM+
energy into biomass,TM+
biomass and energy,TM+
biomass to energy,TM+
biomass into energy,TM+
biomass . Energy,TM+
Biomass energy,TM+
biomass for energy,TM+
fermentation after biomass,TM+
Fermentation for Biomass,TM+
fermentation biomass,TM+
fermented biomass,TM+
biomass Dark fermentation,TM+
biomass requires fermentation,TM+
biomass from fermentation,TM+
ferment biomass,TM+
Biomass in Fermentative,TM+
biomass through fermentation,TM+
fermentation of biomass,TM+
fermentation Lignocellulosic biomass,TM+
Biomass for Fermentable,TM+
biomass . Fermentation,TM+
fermentation from biomass,TM+
Biomass and fermentation,TM+
biomass into fermentable,TM+
fermentation . Biomass,TM+
Fermentation Lignocellulosic biomass,TM+
biomass was fermented,TM+
fermentation and biomass,TM+
biomass and fermentation,TM+
"biomass , fermentation",TM+
Biomass fermentation,TM+
biomass after fermentation,TM+
biomass wastes Fermentative,TM+
biomass to fermentable,TM+
biomethanization,TM+
Biomethanation,TM+
biomethane,TM+
Biomethane,TM+
bio methanation,TM+
biotransform,TM+
biotransformed,TM+
Biotransformation,TM+
BMP,TM+
BMPs,TM+
BOKASHI,TM+
Bokashi,TM+
cellulose to ethanol,TM+
Cellulosic Ethanol,TM+
ethanol . Cellulosic,TM+
Cellulosic ethanol,TM+
ethanol from cellulosic,TM+
ethanol from cellulose,TM+
CH4,TM+
emissions . CH4,TM+
emission of CH4,TM+
CH4 ) emission,TM+
emissions of CH4,TM+
emissions from CH4,TM+
CH4 emission,TM+
CH4 emissions,TM+
emissions ( CH4,TM+
CH4 ) emissions,TM+
closed anaerobic digestion,TM+
digester was closed,TM+
closed a reactor,TM+
closed methane reactor,TM+
Co -- composting,TM+
Co ? composting,TM+
compost ( CO,TM+
Co Compost,TM+
co composted,TM+
co digested,TM+
co digestion,TM+
generating CO,TM+
generation of CO,TM+
CO was generated,TM+
column bioreactors,TM+
combining a pretreatment,TM+
combination of pretreatment,TM+
combined NaOH-thermal pretreatments,TM+
combining pretreatment,TM+
Combined Pretreatment,TM+
combining thermal pretreatment,TM+
combining hydrothermal pretreatment,TM+
combined OGEC-Ultrasound pretreated,TM+
pretreatment in combination,TM+
combined NaOH-thermal pretreated,TM+
combined NaOH-thermal pretreatment,TM+
pretreatments A combinative,TM+
pretreatment combined,TM+
Combined pretreatment,TM+
combining Fenton-like pretreatment,TM+
pretreated using combinations,TM+
combining mechanical pretreatment,TM+
combination pretreat,TM+
combination pretreatment,TM+
compost bioreactors,TM+
bioreactor reduced composting,TM+
composting bioreactor,TM+
compost matured,TM+
compost attains maturity,TM+
Compost maturation,TM+
Mature municipal compost,TM+
maturation of composts,TM+
matured compost,TM+
matured in compost,TM+
compost with maturity,TM+
compost maturation,TM+
maturity Composting,TM+
maturity compost,TM+
composts as matures,TM+
mature composting,TM+
composting . Matured,TM+
maturity of compost,TM+
mature composts,TM+
maturation composting,TM+
composts are mature,TM+
Mature compost,TM+
maturation of compost,TM+
maturity in composting,TM+
composting to maturity,TM+
Matured compost,TM+
composts achieved maturation,TM+
composting and maturation,TM+
maturity and composting,TM+
Compost maturity,TM+
compost was mature,TM+
composting . Mature,TM+
matured starter compost,TM+
composting maturation,TM+
maturity during composting,TM+
composting with mature,TM+
compost reached maturity,TM+
composts to maturity,TM+
composts maturity,TM+
Compost Maturity,TM+
compost at maturity,TM+
maturity . Composting,TM+
maturing composts,TM+
maturity of composting,TM+
mature compost,TM+
matured composts,TM+
maturation whereas composts,TM+
composting Mature,TM+
composting maturity,TM+
compost piles maturity,TM+
composting + vermicomposting,TM+
composting  vermicomposting,TM+
composts and/or vermicomposts,TM+
composting and vermicomposting,TM+
vermicomposts and composts,TM+
composts and vermicomposts,TM+
vermicompost and composted,TM+
vermicomposts vs. composts,TM+
composts or vermicomposts,TM+
"vermicomposting , composting",TM+
"composted , vermicomposted",TM+
compost . Vermicomposting,TM+
vermicomposting and composting,TM+
Composts and vermicomposts,TM+
Vermicompost and compost,TM+
Vermicomposting and composting,TM+
composting . Vermicompost,TM+
Vermicomposting of composted,TM+
compost against vermicompost,TM+
"composting , vermicomposting",TM+
vermicompost . Composted,TM+
compost Vermicomposting,TM+
Vermicompost and Compost,TM+
compost . Vermicompost,TM+
vermicompost and compost,TM+
vermicompost ( compost,TM+
compost + vermicompost,TM+
composted or vermicomposted,TM+
compost or vermicompost,TM+
Compost and vermicompost,TM+
compost and/or vermicompost,TM+
compost and vermicompost,TM+
vermicompost or compost,TM+
"composts , vermicompost",TM+
"composting , vermicompost",TM+
compost whereas vermicompost,TM+
Compost and Vermicompost,TM+
"compost , vermicompost",TM+
composting . Vermicomposting,TM+
composting or vermicomposting,TM+
Composting and vermicomposting,TM+
vermicomposts over composts,TM+
composts and vermicompost,TM+
composted and vermicomposted,TM+
Composting vs. Vermicomposting,TM+
consecutive batches,TM+
continuous baffled bioreactors,TM+
bioreactor . Continuous,TM+
bioreactor for continuous,TM+
Continuous anaerobic digestion,TM+
digester under continuous,TM+
continuous feed digesters,TM+
continuously mixed digesters,TM+
digesters . Continuous,TM+
continuous anaerobic digestion,TM+
digester was continuously,TM+
continuous anaerobic digester,TM+
CSTRs,TM+
CSTR,TM+
Dark fermentative,TM+
dark fermentative,TM+
